date,year_month,sensor,cloud_coverage,cloud_class
2023-06-15,2023-06,Sentinel-2,90.0,cloudy
2023-06-15,2023-06,Sentinel-2,66.0,cloudy
2023-06-16,2023-06,Landsat,3.0,partial_cloud
2023-06-16,2023-06,Landsat,0.0,cloud_free
2023-06-16,2023-06,Landsat,0.0,cloud_free
2023-06-16,2023-06,Landsat,0.0,cloud_free
2023-06-16,2023-06,Landsat,0.0,cloud_free
2023-06-16,2023-06,Landsat,0.0,cloud_free
2023-06-16,2023-06,Landsat,2.0,partial_cloud
2023-06-16,2023-06,Landsat,1.0,partial_cloud
2023-06-16,2023-06,Landsat,1.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,0.0,cloud_free
2023-06-16,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,15.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,0.0,cloud_free
2023-06-16,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,0.0,cloud_free
2023-06-16,2023-06,Sentinel-2,0.0,cloud_free
2023-06-16,2023-06,Sentinel-2,0.0,cloud_free
2023-06-16,2023-06,Sentinel-2,3.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,42.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,80.0,cloudy
2023-06-16,2023-06,Sentinel-2,94.0,cloudy
2023-06-16,2023-06,Sentinel-2,0.0,cloud_free
2023-06-16,2023-06,Sentinel-2,0.0,cloud_free
2023-06-16,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,7.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,14.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,19.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,25.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,61.0,cloudy
2023-06-16,2023-06,Sentinel-2,71.0,cloudy
2023-06-16,2023-06,Sentinel-2,31.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,29.0,partial_cloud
2023-06-16,2023-06,Sentinel-2,66.0,cloudy
2023-06-16,2023-06,Sentinel-2,91.0,cloudy
2023-06-16,2023-06,Sentinel-2,100.0,cloudy
2023-06-16,2023-06,Sentinel-2,84.0,cloudy
2023-06-16,2023-06,Sentinel-2,97.0,cloudy
2023-06-16,2023-06,Sentinel-2,75.0,cloudy
2023-06-16,2023-06,Sentinel-2,98.0,cloudy
2023-06-16,2023-06,Sentinel-2,90.0,cloudy
2023-06-16,2023-06,Sentinel-2,85.0,cloudy
2023-06-17,2023-06,Sentinel-2,27.0,partial_cloud
2023-06-17,2023-06,Sentinel-2,82.0,cloudy
2023-06-17,2023-06,Sentinel-2,94.0,cloudy
2023-06-17,2023-06,Sentinel-2,46.0,partial_cloud
2023-06-17,2023-06,Sentinel-2,35.0,partial_cloud
2023-06-17,2023-06,Sentinel-2,89.0,cloudy
2023-06-17,2023-06,Sentinel-2,32.0,partial_cloud
2023-06-17,2023-06,Sentinel-2,74.0,cloudy
2023-06-17,2023-06,Sentinel-2,6.0,partial_cloud
2023-06-17,2023-06,Sentinel-2,59.0,cloudy
2023-06-17,2023-06,Sentinel-2,86.0,cloudy
2023-06-17,2023-06,Sentinel-2,75.0,cloudy
2023-06-18,2023-06,Sentinel-2,49.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,76.0,cloudy
2023-06-18,2023-06,Sentinel-2,22.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,3.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,8.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,60.0,cloudy
2023-06-18,2023-06,Sentinel-2,29.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,20.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,10.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,31.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,59.0,cloudy
2023-06-18,2023-06,Sentinel-2,70.0,cloudy
2023-06-18,2023-06,Sentinel-2,57.0,cloudy
2023-06-18,2023-06,Sentinel-2,54.0,cloudy
2023-06-18,2023-06,Sentinel-2,28.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,40.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,41.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,38.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,41.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,32.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,74.0,cloudy
2023-06-18,2023-06,Sentinel-2,81.0,cloudy
2023-06-18,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,40.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,42.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,75.0,cloudy
2023-06-18,2023-06,Sentinel-2,85.0,cloudy
2023-06-18,2023-06,Sentinel-2,48.0,partial_cloud
2023-06-18,2023-06,Sentinel-2,56.0,cloudy
2023-06-18,2023-06,Sentinel-2,97.0,cloudy
2023-06-18,2023-06,Sentinel-2,90.0,cloudy
2023-06-18,2023-06,Sentinel-2,92.0,cloudy
2023-06-18,2023-06,Sentinel-2,86.0,cloudy
2023-06-19,2023-06,Landsat,88.0,cloudy
2023-06-19,2023-06,Landsat,100.0,cloudy
2023-06-19,2023-06,Sentinel-2,98.0,cloudy
2023-06-19,2023-06,Sentinel-2,77.0,cloudy
2023-06-19,2023-06,Sentinel-2,89.0,cloudy
2023-06-19,2023-06,Sentinel-2,98.0,cloudy
2023-06-19,2023-06,Sentinel-2,95.0,cloudy
2023-06-19,2023-06,Sentinel-2,87.0,cloudy
2023-06-19,2023-06,Sentinel-2,84.0,cloudy
2023-06-19,2023-06,Sentinel-2,89.0,cloudy
2023-06-19,2023-06,Sentinel-2,100.0,cloudy
2023-06-19,2023-06,Sentinel-2,100.0,cloudy
2023-06-20,2023-06,Sentinel-2,96.0,cloudy
2023-06-20,2023-06,Sentinel-2,81.0,cloudy
2023-06-20,2023-06,Sentinel-2,66.0,cloudy
2023-06-20,2023-06,Sentinel-2,65.0,cloudy
2023-06-20,2023-06,Sentinel-2,54.0,cloudy
2023-06-20,2023-06,Sentinel-2,55.0,cloudy
2023-06-20,2023-06,Sentinel-2,17.0,partial_cloud
2023-06-20,2023-06,Sentinel-2,100.0,cloudy
2023-06-20,2023-06,Sentinel-2,97.0,cloudy
2023-06-20,2023-06,Sentinel-2,100.0,cloudy
2023-06-20,2023-06,Sentinel-2,99.0,cloudy
2023-06-21,2023-06,Landsat,100.0,cloudy
2023-06-21,2023-06,Landsat,99.0,cloudy
2023-06-21,2023-06,Landsat,92.0,cloudy
2023-06-21,2023-06,Landsat,91.0,cloudy
2023-06-21,2023-06,Landsat,100.0,cloudy
2023-06-21,2023-06,Landsat,100.0,cloudy
2023-06-21,2023-06,Landsat,53.0,cloudy
2023-06-21,2023-06,Landsat,55.0,cloudy
2023-06-21,2023-06,Landsat,56.0,cloudy
2023-06-21,2023-06,Landsat,74.0,cloudy
2023-06-21,2023-06,Landsat,23.0,partial_cloud
2023-06-21,2023-06,Landsat,23.0,partial_cloud
2023-06-21,2023-06,Landsat,30.0,partial_cloud
2023-06-21,2023-06,Landsat,0.0,cloud_free
2023-06-21,2023-06,Landsat,2.0,partial_cloud
2023-06-21,2023-06,Landsat,6.0,partial_cloud
2023-06-21,2023-06,Landsat,15.0,partial_cloud
2023-06-21,2023-06,Landsat,0.0,cloud_free
2023-06-21,2023-06,Landsat,1.0,partial_cloud
2023-06-21,2023-06,Landsat,6.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,0.0,cloud_free
2023-06-21,2023-06,Sentinel-2,0.0,cloud_free
2023-06-21,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,0.0,cloud_free
2023-06-21,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,4.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,8.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,14.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,22.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,52.0,cloudy
2023-06-21,2023-06,Sentinel-2,58.0,cloudy
2023-06-21,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,8.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,21.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,14.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,18.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,49.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,68.0,cloudy
2023-06-21,2023-06,Sentinel-2,19.0,partial_cloud
2023-06-21,2023-06,Sentinel-2,59.0,cloudy
2023-06-21,2023-06,Sentinel-2,72.0,cloudy
2023-06-21,2023-06,Sentinel-2,98.0,cloudy
2023-06-21,2023-06,Sentinel-2,99.0,cloudy
2023-06-21,2023-06,Sentinel-2,99.0,cloudy
2023-06-21,2023-06,Sentinel-2,82.0,cloudy
2023-06-21,2023-06,Sentinel-2,97.0,cloudy
2023-06-21,2023-06,Sentinel-2,83.0,cloudy
2023-06-22,2023-06,Sentinel-2,71.0,cloudy
2023-06-22,2023-06,Sentinel-2,43.0,partial_cloud
2023-06-22,2023-06,Sentinel-2,38.0,partial_cloud
2023-06-22,2023-06,Landsat,82.0,cloudy
2023-06-22,2023-06,Landsat,76.0,cloudy
2023-06-22,2023-06,Landsat,83.0,cloudy
2023-06-22,2023-06,Landsat,88.0,cloudy
2023-06-22,2023-06,Landsat,66.0,cloudy
2023-06-22,2023-06,Landsat,66.0,cloudy
2023-06-22,2023-06,Landsat,18.0,partial_cloud
2023-06-22,2023-06,Landsat,29.0,partial_cloud
2023-06-22,2023-06,Landsat,38.0,partial_cloud
2023-06-22,2023-06,Landsat,60.0,cloudy
2023-06-22,2023-06,Landsat,5.0,partial_cloud
2023-06-22,2023-06,Landsat,56.0,cloudy
2023-06-22,2023-06,Landsat,1.0,partial_cloud
2023-06-22,2023-06,Landsat,4.0,partial_cloud
2023-06-22,2023-06,Landsat,1.0,partial_cloud
2023-06-22,2023-06,Landsat,16.0,partial_cloud
2023-06-22,2023-06,Landsat,13.0,partial_cloud
2023-06-22,2023-06,Landsat,14.0,partial_cloud
2023-06-22,2023-06,Landsat,9.0,partial_cloud
2023-06-22,2023-06,Landsat,3.0,partial_cloud
2023-06-22,2023-06,Landsat,5.0,partial_cloud
2023-06-22,2023-06,Landsat,8.0,partial_cloud
2023-06-22,2023-06,Landsat,27.0,partial_cloud
2023-06-22,2023-06,Landsat,51.0,cloudy
2023-06-22,2023-06,Landsat,25.0,partial_cloud
2023-06-22,2023-06,Landsat,63.0,cloudy
2023-06-22,2023-06,Landsat,79.0,cloudy
2023-06-22,2023-06,Landsat,85.0,cloudy
2023-06-22,2023-06,Landsat,83.0,cloudy
2023-06-22,2023-06,Sentinel-2,30.0,partial_cloud
2023-06-22,2023-06,Sentinel-2,13.0,partial_cloud
2023-06-22,2023-06,Sentinel-2,68.0,cloudy
2023-06-22,2023-06,Sentinel-2,94.0,cloudy
2023-06-22,2023-06,Sentinel-2,10.0,partial_cloud
2023-06-22,2023-06,Sentinel-2,21.0,partial_cloud
2023-06-22,2023-06,Sentinel-2,87.0,cloudy
2023-06-22,2023-06,Sentinel-2,73.0,cloudy
2023-06-22,2023-06,Sentinel-2,91.0,cloudy
2023-06-22,2023-06,Sentinel-2,100.0,cloudy
2023-06-22,2023-06,Sentinel-2,73.0,cloudy
2023-06-22,2023-06,Sentinel-2,90.0,cloudy
2023-06-23,2023-06,Sentinel-2,3.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-23,2023-06,Landsat,35.0,partial_cloud
2023-06-23,2023-06,Landsat,14.0,partial_cloud
2023-06-23,2023-06,Landsat,35.0,partial_cloud
2023-06-23,2023-06,Landsat,20.0,partial_cloud
2023-06-23,2023-06,Landsat,5.0,partial_cloud
2023-06-23,2023-06,Landsat,8.0,partial_cloud
2023-06-23,2023-06,Landsat,27.0,partial_cloud
2023-06-23,2023-06,Landsat,7.0,partial_cloud
2023-06-23,2023-06,Landsat,52.0,cloudy
2023-06-23,2023-06,Landsat,63.0,cloudy
2023-06-23,2023-06,Landsat,33.0,partial_cloud
2023-06-23,2023-06,Landsat,54.0,cloudy
2023-06-23,2023-06,Landsat,33.0,partial_cloud
2023-06-23,2023-06,Landsat,18.0,partial_cloud
2023-06-23,2023-06,Landsat,29.0,partial_cloud
2023-06-23,2023-06,Landsat,70.0,cloudy
2023-06-23,2023-06,Landsat,7.0,partial_cloud
2023-06-23,2023-06,Landsat,18.0,partial_cloud
2023-06-23,2023-06,Landsat,25.0,partial_cloud
2023-06-23,2023-06,Landsat,27.0,partial_cloud
2023-06-23,2023-06,Landsat,4.0,partial_cloud
2023-06-23,2023-06,Landsat,0.0,cloud_free
2023-06-23,2023-06,Landsat,14.0,partial_cloud
2023-06-23,2023-06,Landsat,11.0,partial_cloud
2023-06-23,2023-06,Landsat,9.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,4.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,4.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,17.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,45.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,37.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,26.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,17.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,8.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,25.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,63.0,cloudy
2023-06-23,2023-06,Sentinel-2,53.0,cloudy
2023-06-23,2023-06,Sentinel-2,31.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,8.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,31.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,22.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,21.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,46.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,47.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,64.0,cloudy
2023-06-23,2023-06,Sentinel-2,5.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,9.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,13.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,15.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,33.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,22.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,48.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,46.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,21.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,90.0,cloudy
2023-06-23,2023-06,Sentinel-2,67.0,cloudy
2023-06-23,2023-06,Sentinel-2,37.0,partial_cloud
2023-06-23,2023-06,Sentinel-2,56.0,cloudy
2023-06-23,2023-06,Sentinel-2,74.0,cloudy
2023-06-23,2023-06,Sentinel-2,72.0,cloudy
2023-06-24,2023-06,Landsat,70.0,cloudy
2023-06-24,2023-06,Landsat,55.0,cloudy
2023-06-24,2023-06,Landsat,64.0,cloudy
2023-06-24,2023-06,Landsat,93.0,cloudy
2023-06-24,2023-06,Landsat,62.0,cloudy
2023-06-24,2023-06,Landsat,94.0,cloudy
2023-06-24,2023-06,Landsat,40.0,partial_cloud
2023-06-24,2023-06,Landsat,60.0,cloudy
2023-06-24,2023-06,Landsat,61.0,cloudy
2023-06-24,2023-06,Sentinel-2,11.0,partial_cloud
2023-06-24,2023-06,Sentinel-2,0.0,cloud_free
2023-06-24,2023-06,Sentinel-2,29.0,partial_cloud
2023-06-24,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-24,2023-06,Sentinel-2,0.0,cloud_free
2023-06-24,2023-06,Sentinel-2,0.0,cloud_free
2023-06-24,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-24,2023-06,Sentinel-2,29.0,partial_cloud
2023-06-24,2023-06,Sentinel-2,100.0,cloudy
2023-06-24,2023-06,Sentinel-2,20.0,partial_cloud
2023-06-24,2023-06,Sentinel-2,74.0,cloudy
2023-06-24,2023-06,Sentinel-2,89.0,cloudy
2023-06-24,2023-06,Sentinel-2,63.0,cloudy
2023-06-24,2023-06,Sentinel-2,99.0,cloudy
2023-06-25,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-25,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-25,2023-06,Sentinel-2,16.0,partial_cloud
2023-06-25,2023-06,Sentinel-2,78.0,cloudy
2023-06-25,2023-06,Sentinel-2,40.0,partial_cloud
2023-06-25,2023-06,Sentinel-2,16.0,partial_cloud
2023-06-25,2023-06,Sentinel-2,18.0,partial_cloud
2023-06-25,2023-06,Sentinel-2,46.0,partial_cloud
2023-06-25,2023-06,Sentinel-2,53.0,cloudy
2023-06-25,2023-06,Sentinel-2,89.0,cloudy
2023-06-26,2023-06,Sentinel-2,14.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,11.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,0.0,cloud_free
2023-06-26,2023-06,Sentinel-2,13.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,30.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,15.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,11.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,15.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,9.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,6.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,33.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,45.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,23.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,45.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,31.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,57.0,cloudy
2023-06-26,2023-06,Sentinel-2,59.0,cloudy
2023-06-26,2023-06,Sentinel-2,21.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,17.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,55.0,cloudy
2023-06-26,2023-06,Sentinel-2,44.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,17.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,16.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,10.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,24.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,57.0,cloudy
2023-06-26,2023-06,Sentinel-2,59.0,cloudy
2023-06-26,2023-06,Sentinel-2,22.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,37.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,25.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,29.0,partial_cloud
2023-06-26,2023-06,Sentinel-2,100.0,cloudy
2023-06-26,2023-06,Sentinel-2,100.0,cloudy
2023-06-27,2023-06,Sentinel-2,99.0,cloudy
2023-06-27,2023-06,Landsat,14.0,partial_cloud
2023-06-27,2023-06,Landsat,58.0,cloudy
2023-06-27,2023-06,Sentinel-2,53.0,cloudy
2023-06-27,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-27,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-27,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-27,2023-06,Sentinel-2,6.0,partial_cloud
2023-06-27,2023-06,Sentinel-2,16.0,partial_cloud
2023-06-27,2023-06,Sentinel-2,4.0,partial_cloud
2023-06-27,2023-06,Sentinel-2,100.0,cloudy
2023-06-27,2023-06,Sentinel-2,100.0,cloudy
2023-06-28,2023-06,Sentinel-2,97.0,cloudy
2023-06-28,2023-06,Sentinel-2,7.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,3.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,8.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,19.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,4.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,19.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,25.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,30.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,16.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,10.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,9.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,18.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,12.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,12.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,58.0,cloudy
2023-06-28,2023-06,Sentinel-2,60.0,cloudy
2023-06-28,2023-06,Sentinel-2,33.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,46.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,20.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,11.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,31.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,14.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,56.0,cloudy
2023-06-28,2023-06,Sentinel-2,60.0,cloudy
2023-06-28,2023-06,Sentinel-2,18.0,partial_cloud
2023-06-28,2023-06,Sentinel-2,36.0,partial_cloud
2023-06-29,2023-06,Landsat,81.0,cloudy
2023-06-29,2023-06,Landsat,42.0,partial_cloud
2023-06-29,2023-06,Landsat,53.0,cloudy
2023-06-29,2023-06,Landsat,16.0,partial_cloud
2023-06-29,2023-06,Landsat,35.0,partial_cloud
2023-06-29,2023-06,Landsat,12.0,partial_cloud
2023-06-29,2023-06,Landsat,1.0,partial_cloud
2023-06-29,2023-06,Landsat,2.0,partial_cloud
2023-06-29,2023-06,Landsat,5.0,partial_cloud
2023-06-29,2023-06,Landsat,10.0,partial_cloud
2023-06-29,2023-06,Landsat,0.0,cloud_free
2023-06-29,2023-06,Landsat,12.0,partial_cloud
2023-06-29,2023-06,Landsat,0.0,cloud_free
2023-06-29,2023-06,Landsat,1.0,partial_cloud
2023-06-29,2023-06,Landsat,0.0,cloud_free
2023-06-29,2023-06,Landsat,0.0,cloud_free
2023-06-29,2023-06,Landsat,2.0,partial_cloud
2023-06-29,2023-06,Landsat,0.0,cloud_free
2023-06-29,2023-06,Landsat,0.0,cloud_free
2023-06-29,2023-06,Landsat,0.0,cloud_free
2023-06-29,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,4.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,9.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,0.0,cloud_free
2023-06-29,2023-06,Sentinel-2,0.0,cloud_free
2023-06-29,2023-06,Sentinel-2,0.0,cloud_free
2023-06-29,2023-06,Sentinel-2,1.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,2.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,100.0,cloudy
2023-06-29,2023-06,Sentinel-2,8.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,15.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,6.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,63.0,cloudy
2023-06-29,2023-06,Sentinel-2,25.0,partial_cloud
2023-06-29,2023-06,Sentinel-2,53.0,cloudy
2023-06-29,2023-06,Sentinel-2,84.0,cloudy
2023-06-29,2023-06,Sentinel-2,84.0,cloudy
2023-06-30,2023-06,Sentinel-2,92.0,cloudy
2023-06-30,2023-06,Sentinel-2,7.0,partial_cloud
2023-06-30,2023-06,Sentinel-2,7.0,partial_cloud
2023-06-30,2023-06,Landsat,2.0,partial_cloud
2023-06-30,2023-06,Landsat,4.0,partial_cloud
2023-06-30,2023-06,Landsat,5.0,partial_cloud
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,1.0,partial_cloud
2023-06-30,2023-06,Landsat,1.0,partial_cloud
2023-06-30,2023-06,Landsat,2.0,partial_cloud
2023-06-30,2023-06,Landsat,2.0,partial_cloud
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,1.0,partial_cloud
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,1.0,partial_cloud
2023-06-30,2023-06,Landsat,1.0,partial_cloud
2023-06-30,2023-06,Landsat,1.0,partial_cloud
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Landsat,0.0,cloud_free
2023-06-30,2023-06,Sentinel-2,26.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,72.0,cloudy
2023-10-01,2023-10,Sentinel-2,72.0,cloudy
2023-10-01,2023-10,Sentinel-2,56.0,cloudy
2023-10-01,2023-10,Sentinel-2,0.0,cloud_free
2023-10-01,2023-10,Sentinel-2,2.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,9.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,5.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,14.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,49.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,43.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,28.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,26.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,25.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,26.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,5.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,4.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,2.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,98.0,cloudy
2023-10-01,2023-10,Sentinel-2,99.0,cloudy
2023-10-01,2023-10,Sentinel-2,98.0,cloudy
2023-10-01,2023-10,Sentinel-2,78.0,cloudy
2023-10-01,2023-10,Sentinel-2,33.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,3.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,1.0,partial_cloud
2023-10-01,2023-10,Sentinel-2,0.0,cloud_free
2023-10-01,2023-10,Sentinel-2,0.0,cloud_free
2023-10-01,2023-10,Sentinel-2,98.0,cloudy
